uniqueid,predicted_bank_account
uniqueid_2167,1
uniqueid_8254,0
uniqueid_561,0
uniqueid_4499,0
uniqueid_1661,0
uniqueid_1011,0
uniqueid_1158,0
uniqueid_3424,0
uniqueid_3135,0
uniqueid_303,0
uniqueid_430,0
uniqueid_2924,0
uniqueid_227,0
uniqueid_2286,0
uniqueid_5152,0
uniqueid_4083,0
uniqueid_3695,0
uniqueid_5000,0
uniqueid_863,0
uniqueid_2759,0
uniqueid_6876,1
uniqueid_1385,0
uniqueid_2755,0
uniqueid_4390,0
uniqueid_4260,1
uniqueid_5409,0
uniqueid_5002,0
uniqueid_4607,0
uniqueid_362,0
uniqueid_2117,0
uniqueid_265,0
uniqueid_2494,0
uniqueid_1883,1
uniqueid_411,0
uniqueid_931,0
uniqueid_1876,0
uniqueid_5474,0
uniqueid_6324,1
uniqueid_3315,0
uniqueid_3028,0
uniqueid_4637,0
uniqueid_1466,0
uniqueid_4322,0
uniqueid_946,0
uniqueid_2861,1
uniqueid_3186,0
uniqueid_4844,1
uniqueid_3435,0
uniqueid_312,1
uniqueid_317,1
uniqueid_801,0
uniqueid_5549,0
uniqueid_2952,0
uniqueid_3366,0
uniqueid_297,1
uniqueid_4267,1
uniqueid_1775,0
uniqueid_1621,0
uniqueid_4146,0
uniqueid_1589,0
uniqueid_932,0
uniqueid_1001,0
uniqueid_3942,0
uniqueid_5274,0
uniqueid_5982,0
uniqueid_5775,1
uniqueid_5925,0
uniqueid_5827,0
uniqueid_657,0
uniqueid_499,1
uniqueid_4740,0
uniqueid_1878,0
uniqueid_1923,0
uniqueid_1101,0
uniqueid_1133,0
uniqueid_5466,1
uniqueid_3695,1
uniqueid_1815,1
uniqueid_4795,0
uniqueid_6596,0
uniqueid_4939,1
uniqueid_39,1
uniqueid_2593,0
uniqueid_1155,0
uniqueid_4298,0
uniqueid_6482,0
uniqueid_2189,0
uniqueid_1866,0
uniqueid_2935,0
uniqueid_3836,1
uniqueid_1482,0
uniqueid_355,0
uniqueid_2236,0
uniqueid_7614,0
uniqueid_5936,0
uniqueid_3432,0
uniqueid_3238,1
uniqueid_2519,0
uniqueid_1423,0
uniqueid_2427,0
uniqueid_44,0
uniqueid_2897,0
uniqueid_261,0
uniqueid_7688,1
uniqueid_2513,0
uniqueid_4687,0
uniqueid_6987,1
uniqueid_1206,1
uniqueid_7643,0
uniqueid_8508,0
uniqueid_5537,0
uniqueid_5014,0
uniqueid_5341,0
uniqueid_5465,0
uniqueid_508,0
uniqueid_1152,0
uniqueid_2901,0
uniqueid_5572,0
uniqueid_7181,0
uniqueid_1208,0
uniqueid_1713,0
uniqueid_2884,0
uniqueid_1109,0
uniqueid_8392,0
uniqueid_5597,1
uniqueid_4396,0
uniqueid_5548,0
uniqueid_1694,0
uniqueid_5774,0
uniqueid_5865,0
uniqueid_1792,0
uniqueid_2173,0
uniqueid_3693,0
uniqueid_5727,0
uniqueid_1780,0
uniqueid_3692,0
uniqueid_2717,0
uniqueid_8390,0
uniqueid_1081,0
uniqueid_134,0
uniqueid_5384,0
uniqueid_536,1
uniqueid_767,0
uniqueid_883,0
uniqueid_2511,0
uniqueid_3431,0
uniqueid_6641,0
uniqueid_1423,0
uniqueid_847,0
uniqueid_3511,0
uniqueid_1466,1
uniqueid_639,0
uniqueid_3278,0
uniqueid_2041,0
uniqueid_5503,0
uniqueid_5117,1
uniqueid_827,0
uniqueid_2107,0
uniqueid_552,0
uniqueid_4300,0
uniqueid_767,0
uniqueid_5153,0
uniqueid_5324,0
uniqueid_1926,0
uniqueid_4124,0
uniqueid_4226,0
uniqueid_2305,0
uniqueid_7336,1
uniqueid_4342,0
uniqueid_5077,1
uniqueid_5395,0
uniqueid_4520,0
uniqueid_5267,0
uniqueid_1967,0
uniqueid_1686,1
uniqueid_4136,0
uniqueid_378,0
uniqueid_4092,0
uniqueid_5402,0
uniqueid_4837,1
uniqueid_8517,0
uniqueid_635,1
uniqueid_4068,0
uniqueid_2078,1
uniqueid_3077,0
uniqueid_1787,0
uniqueid_1849,0
uniqueid_6396,0
uniqueid_5580,0
uniqueid_6392,0
uniqueid_8236,0
uniqueid_5190,1
uniqueid_5419,1
uniqueid_471,0
uniqueid_5741,0
uniqueid_4856,0
uniqueid_2792,0
uniqueid_3653,0
uniqueid_4483,0
uniqueid_1702,0
uniqueid_3533,0
uniqueid_2114,0
uniqueid_4764,0
uniqueid_8063,0
uniqueid_6235,0
uniqueid_3873,0
uniqueid_2908,0
uniqueid_2026,0
uniqueid_4044,0
uniqueid_4428,0
uniqueid_3317,0
uniqueid_4502,0
uniqueid_4064,0
uniqueid_279,0
uniqueid_2414,0
uniqueid_3829,0
uniqueid_877,0
uniqueid_3610,0
uniqueid_145,0
uniqueid_3346,0
uniqueid_242,0
uniqueid_2230,0
uniqueid_6089,0
uniqueid_6180,0
uniqueid_6365,0
uniqueid_820,0
uniqueid_556,0
uniqueid_4070,0
uniqueid_3555,0
uniqueid_2179,0
uniqueid_7371,0
uniqueid_1353,0
uniqueid_7378,0
uniqueid_1913,0
uniqueid_7820,0
uniqueid_5143,1
uniqueid_1582,0
uniqueid_7194,0
uniqueid_5332,1
uniqueid_2388,0
uniqueid_3955,0
uniqueid_1851,0
uniqueid_3689,0
uniqueid_5196,0
uniqueid_2544,0
uniqueid_7517,0
uniqueid_3408,0
uniqueid_3477,0
uniqueid_5299,0
uniqueid_2650,0
uniqueid_8548,0
uniqueid_7160,0
uniqueid_3952,0
uniqueid_1202,0
uniqueid_7070,0
uniqueid_442,0
uniqueid_1371,0
uniqueid_2554,0
uniqueid_3585,0
uniqueid_1228,1
uniqueid_3192,0
uniqueid_348,0
uniqueid_4231,0
uniqueid_527,0
uniqueid_2642,0
uniqueid_3825,1
uniqueid_159,0
uniqueid_3137,0
uniqueid_5180,0
uniqueid_1853,0
uniqueid_3405,0
uniqueid_2726,0
uniqueid_27,0
uniqueid_4213,0
uniqueid_138,0
uniqueid_4646,0
uniqueid_8697,0
uniqueid_4927,0
uniqueid_1107,0
uniqueid_2685,0
uniqueid_7914,0
uniqueid_6637,0
uniqueid_4471,0
uniqueid_2110,0
uniqueid_1777,0
uniqueid_6177,0
uniqueid_4782,0
uniqueid_1426,0
uniqueid_4401,0
uniqueid_542,0
uniqueid_4020,0
uniqueid_5395,0
uniqueid_795,0
uniqueid_3445,0
uniqueid_5284,0
uniqueid_1427,0
uniqueid_3502,0
uniqueid_800,0
uniqueid_5782,0
uniqueid_5088,0
uniqueid_141,0
uniqueid_1340,0
uniqueid_1861,0
uniqueid_4558,0
uniqueid_3079,0
uniqueid_5503,0
uniqueid_1328,0
uniqueid_3098,0
uniqueid_1403,0
uniqueid_980,0
uniqueid_8032,1
uniqueid_485,0
uniqueid_4913,0
uniqueid_377,1
uniqueid_2366,1
uniqueid_2032,0
uniqueid_5555,0
uniqueid_4983,0
uniqueid_7732,0
uniqueid_4253,0
uniqueid_3095,0
uniqueid_5605,0
uniqueid_4071,0
uniqueid_893,0
uniqueid_7899,0
uniqueid_5926,0
uniqueid_4804,0
uniqueid_1450,0
uniqueid_1551,0
uniqueid_3013,0
uniqueid_2743,0
uniqueid_3883,0
uniqueid_4292,0
uniqueid_4088,0
uniqueid_6456,0
uniqueid_8478,0
uniqueid_3282,0
uniqueid_6321,0
uniqueid_1914,0
uniqueid_2166,1
uniqueid_165,0
uniqueid_4999,0
uniqueid_3601,0
uniqueid_6926,1
uniqueid_3563,1
uniqueid_1670,0
uniqueid_2778,0
uniqueid_7111,0
uniqueid_1850,1
uniqueid_4965,0
uniqueid_4712,0
uniqueid_4833,0
uniqueid_932,0
uniqueid_2922,1
uniqueid_142,0
uniqueid_5101,0
uniqueid_4534,0
uniqueid_6478,0
uniqueid_523,0
uniqueid_8297,0
uniqueid_2609,1
uniqueid_3497,0
uniqueid_1811,1
uniqueid_4140,1
uniqueid_3179,0
uniqueid_7770,0
uniqueid_3020,0
uniqueid_2901,0
uniqueid_4984,0
uniqueid_5314,0
uniqueid_8427,0
uniqueid_5908,0
uniqueid_3828,0
uniqueid_113,0
uniqueid_1009,0
uniqueid_915,0
uniqueid_4717,0
uniqueid_2603,0
uniqueid_3235,0
uniqueid_3072,0
uniqueid_539,0
uniqueid_1631,0
uniqueid_1144,0
uniqueid_1384,0
uniqueid_604,0
uniqueid_919,0
uniqueid_2278,0
uniqueid_5279,0
uniqueid_3447,0
uniqueid_5844,0
uniqueid_7653,0
uniqueid_1063,0
uniqueid_5189,0
uniqueid_3042,0
uniqueid_1803,1
uniqueid_7598,0
uniqueid_1046,0
uniqueid_1117,1
uniqueid_237,1
uniqueid_2469,0
uniqueid_5731,0
uniqueid_1662,0
uniqueid_2416,0
uniqueid_370,0
uniqueid_7562,0
uniqueid_2012,0
uniqueid_515,0
uniqueid_3071,0
uniqueid_5379,0
uniqueid_5847,1
uniqueid_1879,0
uniqueid_467,0
uniqueid_1407,0
uniqueid_5499,0
uniqueid_8116,0
uniqueid_671,0
uniqueid_2589,0
uniqueid_1022,0
uniqueid_2906,0
uniqueid_4054,0
uniqueid_4440,0
uniqueid_348,0
uniqueid_4487,0
uniqueid_701,0
uniqueid_6803,0
uniqueid_6636,0
uniqueid_8623,0
uniqueid_4431,0
uniqueid_6480,0
uniqueid_5932,1
uniqueid_4884,0
uniqueid_483,0
uniqueid_4806,0
uniqueid_618,0
uniqueid_4062,0
uniqueid_2047,0
uniqueid_793,1
uniqueid_7717,1
uniqueid_8460,0
uniqueid_2772,0
uniqueid_7987,0
uniqueid_3219,1
uniqueid_782,0
uniqueid_7316,0
uniqueid_239,0
uniqueid_3195,0
uniqueid_363,0
uniqueid_1190,0
uniqueid_4992,0
uniqueid_8100,0
uniqueid_4372,0
uniqueid_4272,0
uniqueid_175,0
uniqueid_3662,0
uniqueid_3520,1
uniqueid_5598,0
uniqueid_5636,0
uniqueid_5364,0
uniqueid_1162,0
uniqueid_83,0
uniqueid_4896,0
uniqueid_4650,1
uniqueid_5937,0
uniqueid_1882,1
uniqueid_3630,1
uniqueid_4256,0
uniqueid_5427,1
uniqueid_3888,0
uniqueid_2367,0
uniqueid_1874,1
uniqueid_2647,0
uniqueid_5179,0
uniqueid_3363,0
uniqueid_5535,0
uniqueid_300,0
uniqueid_1808,0
uniqueid_5534,0
uniqueid_2815,0
uniqueid_4058,0
uniqueid_1053,1
uniqueid_1729,0
uniqueid_4125,0
uniqueid_4967,0
uniqueid_874,0
uniqueid_2269,0
uniqueid_4898,0
uniqueid_882,0
uniqueid_1785,0
uniqueid_74,0
uniqueid_540,0
uniqueid_42,0
uniqueid_2014,0
uniqueid_4015,0
uniqueid_390,0
uniqueid_4356,1
uniqueid_672,0
uniqueid_3302,0
uniqueid_4707,0
uniqueid_1776,0
uniqueid_1237,0
uniqueid_6146,0
uniqueid_787,1
uniqueid_711,0
uniqueid_4730,0
uniqueid_4947,0
uniqueid_6405,0
uniqueid_679,0
uniqueid_266,1
uniqueid_5475,0
uniqueid_1413,0
uniqueid_2989,0
uniqueid_2164,0
uniqueid_3922,0
uniqueid_6027,0
uniqueid_4419,0
uniqueid_880,0
uniqueid_2510,0
uniqueid_5183,0
uniqueid_1908,1
uniqueid_2405,0
uniqueid_2798,1
uniqueid_5152,0
uniqueid_4687,0
uniqueid_770,0
uniqueid_5831,1
uniqueid_5331,0
uniqueid_5833,0
uniqueid_1106,0
uniqueid_4586,0
uniqueid_5335,0
uniqueid_4543,0
uniqueid_1495,0
uniqueid_6306,0
uniqueid_191,1
uniqueid_344,0
uniqueid_4229,0
uniqueid_2069,1
uniqueid_896,0
uniqueid_2284,1
uniqueid_1596,0
uniqueid_5012,1
uniqueid_2435,0
uniqueid_5662,1
uniqueid_6567,0
uniqueid_1912,0
uniqueid_365,0
uniqueid_2624,0
uniqueid_785,0
uniqueid_2395,0
uniqueid_338,0
uniqueid_6834,0
uniqueid_5752,0
uniqueid_3996,0
uniqueid_4302,0
uniqueid_527,1
uniqueid_4621,1
uniqueid_5226,0
uniqueid_5665,0
uniqueid_540,0
uniqueid_3882,1
uniqueid_653,0
uniqueid_2826,0
uniqueid_6350,0
uniqueid_6383,0
uniqueid_223,0
uniqueid_1939,1
uniqueid_1541,0
uniqueid_3561,0
uniqueid_2383,0
uniqueid_3136,0
uniqueid_134,0
uniqueid_3664,0
uniqueid_1700,0
uniqueid_4691,0
uniqueid_5850,0
uniqueid_5608,0
uniqueid_1160,0
uniqueid_5006,0
uniqueid_7761,0
uniqueid_4347,0
uniqueid_8361,1
uniqueid_1652,0
uniqueid_2047,0
uniqueid_878,1
uniqueid_627,0
uniqueid_2053,1
uniqueid_5889,0
uniqueid_3270,0
uniqueid_4442,0
uniqueid_1702,0
uniqueid_5292,0
uniqueid_5604,0
uniqueid_5149,0
uniqueid_5051,0
uniqueid_5744,0
uniqueid_93,1
uniqueid_8384,0
uniqueid_83,0
uniqueid_2634,0
uniqueid_1254,0
uniqueid_804,0
uniqueid_3023,0
uniqueid_4128,0
uniqueid_784,0
uniqueid_2225,0
uniqueid_2860,0
uniqueid_653,0
uniqueid_126,0
uniqueid_318,0
uniqueid_5429,0
uniqueid_2758,0
uniqueid_2541,0
uniqueid_1014,0
uniqueid_5426,0
uniqueid_3362,0
uniqueid_5068,0
uniqueid_4882,0
uniqueid_1862,0
uniqueid_4368,0
uniqueid_1457,0
uniqueid_8720,0
uniqueid_891,0
uniqueid_6006,0
uniqueid_2206,0
uniqueid_4365,1
uniqueid_1459,0
uniqueid_4734,0
uniqueid_4508,0
uniqueid_978,0
uniqueid_5420,0
uniqueid_6385,1
uniqueid_4903,1
uniqueid_1074,0
uniqueid_464,0
uniqueid_2890,0
uniqueid_4518,1
uniqueid_1764,0
uniqueid_6729,0
uniqueid_2766,0
uniqueid_2961,1
uniqueid_1506,0
uniqueid_6759,0
uniqueid_5287,0
uniqueid_2030,0
uniqueid_5965,0
uniqueid_4465,0
uniqueid_934,0
uniqueid_7704,0
uniqueid_959,0
uniqueid_168,1
uniqueid_30,0
uniqueid_5899,0
uniqueid_594,0
uniqueid_2764,0
uniqueid_8673,0
uniqueid_894,0
uniqueid_3524,0
uniqueid_1167,0
uniqueid_4909,0
uniqueid_8051,1
uniqueid_988,0
uniqueid_2354,0
uniqueid_1813,0
uniqueid_7734,0
uniqueid_1144,0
uniqueid_914,1
uniqueid_1457,0
uniqueid_5716,0
uniqueid_1193,1
uniqueid_3886,0
uniqueid_1938,0
uniqueid_2273,0
uniqueid_2364,0
uniqueid_6612,0
uniqueid_2776,0
uniqueid_2558,0
uniqueid_2044,0
uniqueid_427,0
uniqueid_6489,0
uniqueid_2740,0
uniqueid_6174,0
uniqueid_8313,0
uniqueid_194,0
uniqueid_4156,0
uniqueid_216,0
uniqueid_3149,0
uniqueid_520,0
uniqueid_3168,0
uniqueid_2652,0
uniqueid_3222,0
uniqueid_1077,0
uniqueid_4714,0
uniqueid_1356,0
uniqueid_2910,0
uniqueid_1025,0
uniqueid_5895,0
uniqueid_1408,0
uniqueid_5352,0
uniqueid_970,0
uniqueid_5446,0
uniqueid_8468,0
uniqueid_64,1
uniqueid_5043,0
uniqueid_5471,0
uniqueid_503,1
uniqueid_1045,0
uniqueid_5211,0
uniqueid_4906,1
uniqueid_974,0
uniqueid_6201,0
uniqueid_5821,0
uniqueid_4304,0
uniqueid_2628,0
uniqueid_2928,1
uniqueid_783,0
uniqueid_3650,0
uniqueid_726,0
uniqueid_4772,0
uniqueid_3618,0
uniqueid_1483,0
uniqueid_4788,0
uniqueid_1362,0
uniqueid_4674,1
uniqueid_4042,0
uniqueid_5118,0
uniqueid_3726,0
uniqueid_5266,0
uniqueid_4530,0
uniqueid_4345,0
uniqueid_1915,0
uniqueid_1569,1
uniqueid_1843,0
uniqueid_107,0
uniqueid_4357,0
uniqueid_1425,0
uniqueid_228,0
uniqueid_5011,0
uniqueid_6352,0
uniqueid_3744,0
uniqueid_175,0
uniqueid_2675,1
uniqueid_5999,1
uniqueid_821,0
uniqueid_2150,0
uniqueid_5559,0
uniqueid_3120,0
uniqueid_813,0
uniqueid_7676,0
uniqueid_3780,0
uniqueid_3283,0
uniqueid_4522,0
uniqueid_2042,0
uniqueid_6551,0
uniqueid_2108,0
uniqueid_2529,0
uniqueid_1842,0
uniqueid_2523,1
uniqueid_3381,0
uniqueid_3608,0
uniqueid_3607,1
uniqueid_2738,1
uniqueid_3007,0
uniqueid_2712,0
uniqueid_5606,0
uniqueid_1784,0
uniqueid_1075,0
uniqueid_236,0
uniqueid_3695,0
uniqueid_6026,0
uniqueid_1383,0
uniqueid_1530,0
uniqueid_3359,1
uniqueid_1649,0
uniqueid_5208,0
uniqueid_3765,0
uniqueid_313,0
uniqueid_1925,1
uniqueid_1676,0
uniqueid_3607,0
uniqueid_4159,0
uniqueid_2190,0
uniqueid_2084,0
uniqueid_1857,0
uniqueid_3858,1
uniqueid_2974,0
uniqueid_622,0
uniqueid_5364,0
uniqueid_688,0
uniqueid_4099,0
uniqueid_1607,0
uniqueid_1385,0
uniqueid_4004,0
uniqueid_6364,0
uniqueid_32,0
uniqueid_4759,0
uniqueid_5535,0
uniqueid_5876,0
uniqueid_3388,0
uniqueid_3438,0
uniqueid_401,0
uniqueid_5547,0
uniqueid_3022,0
uniqueid_3727,0
uniqueid_1150,0
uniqueid_1162,1
uniqueid_3843,0
uniqueid_4059,0
uniqueid_6743,1
uniqueid_4354,0
uniqueid_472,0
uniqueid_4003,0
uniqueid_4402,0
uniqueid_2547,0
uniqueid_1001,0
uniqueid_1406,0
uniqueid_2752,0
uniqueid_1865,0
uniqueid_4123,0
uniqueid_1379,0
uniqueid_8537,0
uniqueid_864,0
uniqueid_1679,0
uniqueid_1240,1
uniqueid_5817,1
uniqueid_47,0
uniqueid_3322,0
uniqueid_5114,0
uniqueid_5365,0
uniqueid_2372,0
uniqueid_2333,1
uniqueid_2939,0
uniqueid_3177,0
uniqueid_3036,0
uniqueid_5593,0
uniqueid_440,0
uniqueid_4802,0
uniqueid_1582,0
uniqueid_1854,0
uniqueid_5455,0
uniqueid_3508,0
uniqueid_3714,0
uniqueid_1964,0
uniqueid_3005,0
uniqueid_727,0
uniqueid_3355,0
uniqueid_17,0
uniqueid_6303,1
uniqueid_341,0
uniqueid_5642,0
uniqueid_68,1
uniqueid_4369,0
uniqueid_5432,0
uniqueid_1701,0
uniqueid_1216,0
uniqueid_5490,0
uniqueid_588,0
uniqueid_2698,1
uniqueid_4502,0
uniqueid_2509,0
uniqueid_1628,0
uniqueid_8498,0
uniqueid_3571,0
uniqueid_6004,0
uniqueid_8692,0
uniqueid_152,0
uniqueid_1270,0
uniqueid_2263,0
uniqueid_1372,0
uniqueid_1187,0
uniqueid_4077,0
uniqueid_4054,0
uniqueid_7322,0
uniqueid_5148,0
uniqueid_4025,0
uniqueid_1958,0
uniqueid_4978,0
uniqueid_3646,0
uniqueid_5474,1
uniqueid_3161,0
uniqueid_2566,0
uniqueid_8455,0
uniqueid_2787,1
uniqueid_125,0
uniqueid_1527,0
uniqueid_7870,0
uniqueid_8582,0
uniqueid_7545,1
uniqueid_5213,0
uniqueid_4679,0
uniqueid_2592,0
uniqueid_1478,0
uniqueid_4103,1
uniqueid_3248,0
uniqueid_8000,0
uniqueid_7650,0
uniqueid_7201,0
uniqueid_3604,0
uniqueid_4853,0
uniqueid_1185,0
uniqueid_2386,0
uniqueid_1295,0
uniqueid_2800,0
uniqueid_2020,0
uniqueid_742,0
uniqueid_2326,0
uniqueid_1753,0
uniqueid_4976,0
uniqueid_3469,0
uniqueid_7561,0
uniqueid_2267,0
uniqueid_846,0
uniqueid_5904,0
uniqueid_2277,0
uniqueid_8137,0
uniqueid_1487,0
uniqueid_342,0
uniqueid_108,1
uniqueid_5879,0
uniqueid_2149,1
uniqueid_7271,0
uniqueid_3199,0
uniqueid_152,0
uniqueid_2221,0
uniqueid_5630,0
uniqueid_4640,1
uniqueid_2931,1
uniqueid_1236,0
uniqueid_2007,0
uniqueid_2303,0
uniqueid_660,0
uniqueid_4786,1
uniqueid_2802,0
uniqueid_3394,0
uniqueid_6273,0
uniqueid_4837,0
uniqueid_4024,0
uniqueid_1733,0
uniqueid_4652,0
uniqueid_3452,0
uniqueid_5772,0
uniqueid_5645,0
uniqueid_5006,0
uniqueid_1290,0
uniqueid_2926,0
uniqueid_5724,0
uniqueid_4179,0
uniqueid_3713,1
uniqueid_6481,0
uniqueid_1445,0
uniqueid_4122,0
uniqueid_554,1
uniqueid_4034,0
uniqueid_7883,0
uniqueid_362,0
uniqueid_1464,0
uniqueid_1254,0
uniqueid_410,0
uniqueid_686,0
uniqueid_2877,0
uniqueid_776,0
uniqueid_5081,0
uniqueid_1441,0
uniqueid_103,0
uniqueid_5681,0
uniqueid_4610,0
uniqueid_5658,0
uniqueid_3912,0
uniqueid_2254,0
uniqueid_4869,0
uniqueid_323,0
uniqueid_515,0
uniqueid_3298,0
uniqueid_1174,0
uniqueid_1632,0
uniqueid_6089,1
uniqueid_3510,1
uniqueid_1624,0
uniqueid_5663,0
uniqueid_5513,0
uniqueid_4255,0
uniqueid_94,0
uniqueid_1458,0
uniqueid_257,0
uniqueid_1387,0
uniqueid_2634,1
uniqueid_4182,0
uniqueid_6317,0
uniqueid_4008,0
uniqueid_7388,0
uniqueid_4774,0
uniqueid_2157,1
uniqueid_3653,0
uniqueid_115,0
uniqueid_2645,0
uniqueid_8178,0
uniqueid_2618,0
uniqueid_7365,0
uniqueid_6128,0
uniqueid_3467,0
uniqueid_4556,1
uniqueid_5074,0
uniqueid_3432,0
uniqueid_4968,0
uniqueid_2469,0
uniqueid_3499,1
uniqueid_6844,0
uniqueid_6423,0
uniqueid_5194,0
uniqueid_2217,0
uniqueid_5512,0
uniqueid_4346,0
uniqueid_1283,0
uniqueid_6114,0
uniqueid_2995,0
uniqueid_2772,0
uniqueid_5317,0
uniqueid_6921,0
uniqueid_5572,0
uniqueid_4146,0
uniqueid_916,0
uniqueid_4638,1
uniqueid_4403,0
uniqueid_5190,0
uniqueid_1145,0
uniqueid_5158,0
uniqueid_3970,0
uniqueid_4256,0
uniqueid_4479,0
uniqueid_406,0
uniqueid_7449,0
uniqueid_5242,0
uniqueid_5704,1
uniqueid_2158,0
uniqueid_1351,0
uniqueid_2184,0
uniqueid_5829,0
uniqueid_5922,0
uniqueid_1161,1
uniqueid_953,1
uniqueid_4855,0
uniqueid_4945,0
uniqueid_1291,0
uniqueid_749,0
uniqueid_6173,0
uniqueid_3982,0
uniqueid_6017,0
uniqueid_590,1
uniqueid_2874,0
uniqueid_817,0
uniqueid_8449,0
uniqueid_2604,1
uniqueid_1021,0
uniqueid_4240,0
uniqueid_1888,0
uniqueid_5882,0
uniqueid_1065,0
uniqueid_604,0
uniqueid_5399,0
uniqueid_7383,0
uniqueid_4258,0
uniqueid_2069,0
uniqueid_1002,0
uniqueid_5877,0
uniqueid_4,0
uniqueid_55,0
uniqueid_1463,0
uniqueid_3470,0
uniqueid_1849,0
uniqueid_434,0
uniqueid_1791,1
uniqueid_4604,0
uniqueid_531,0
uniqueid_952,0
uniqueid_408,1
uniqueid_326,0
uniqueid_1761,0
uniqueid_6141,0
uniqueid_5683,0
uniqueid_2467,0
uniqueid_5816,0
uniqueid_1620,0
uniqueid_3647,0
uniqueid_5520,0
uniqueid_1317,0
uniqueid_3554,0
uniqueid_3752,0
uniqueid_6152,0
uniqueid_5409,0
uniqueid_1961,0
uniqueid_3315,0
uniqueid_3886,0
uniqueid_2907,0
uniqueid_789,0
uniqueid_5049,0
uniqueid_5154,1
uniqueid_1920,0
uniqueid_2378,0
uniqueid_3581,1
uniqueid_2200,0
uniqueid_6041,0
uniqueid_525,0
uniqueid_2606,0
uniqueid_5907,1
uniqueid_1572,0
uniqueid_7523,0
uniqueid_6950,0
uniqueid_8118,0
uniqueid_927,0
uniqueid_6050,0
uniqueid_2912,0
uniqueid_893,0
uniqueid_196,0
uniqueid_435,0
uniqueid_1418,0
uniqueid_1257,0
uniqueid_309,0
uniqueid_3896,1
uniqueid_3132,1
uniqueid_2241,0
uniqueid_6220,0
uniqueid_1660,0
uniqueid_5909,0
uniqueid_5986,0
uniqueid_3590,0
uniqueid_2373,0
uniqueid_931,0
uniqueid_7980,0
uniqueid_1092,0
uniqueid_6597,0
uniqueid_5829,0
uniqueid_65,0
uniqueid_1188,1
uniqueid_4807,0
uniqueid_3254,0
uniqueid_7962,0
uniqueid_251,1
uniqueid_521,0
uniqueid_669,0
uniqueid_3576,0
uniqueid_8134,0
uniqueid_2790,0
uniqueid_5223,1
uniqueid_6093,0
uniqueid_628,1
uniqueid_2440,0
uniqueid_768,0
uniqueid_3650,0
uniqueid_2068,0
uniqueid_2116,0
uniqueid_4688,0
uniqueid_1807,0
uniqueid_1252,0
uniqueid_6584,0
uniqueid_4841,0
uniqueid_872,0
uniqueid_5559,0
uniqueid_8353,0
uniqueid_537,0
uniqueid_294,0
uniqueid_5672,0
uniqueid_8366,0
uniqueid_718,0
uniqueid_8368,0
uniqueid_4805,0
uniqueid_1957,1
uniqueid_2475,0
uniqueid_7267,0
uniqueid_5135,0
uniqueid_8415,0
uniqueid_7915,0
uniqueid_1669,0
uniqueid_5055,1
uniqueid_143,0
uniqueid_8372,0
uniqueid_1138,0
uniqueid_2325,0
uniqueid_3992,0
uniqueid_3794,0
uniqueid_2913,0
uniqueid_6036,0
uniqueid_5577,0
uniqueid_2431,0
uniqueid_3367,0
uniqueid_441,1
uniqueid_370,0
uniqueid_4788,0
uniqueid_2942,0
uniqueid_7806,0
uniqueid_2073,0
uniqueid_3118,0
uniqueid_128,0
uniqueid_5406,0
uniqueid_4068,0
uniqueid_1417,0
uniqueid_3571,0
uniqueid_298,0
uniqueid_6384,0
uniqueid_2418,0
uniqueid_1581,0
uniqueid_6623,0
uniqueid_3613,1
uniqueid_962,0
uniqueid_1791,0
uniqueid_4098,1
uniqueid_3134,0
uniqueid_5590,1
uniqueid_1242,0
uniqueid_6292,0
uniqueid_5964,0
uniqueid_932,0
uniqueid_1772,0
uniqueid_8210,0
uniqueid_741,0
uniqueid_238,1
uniqueid_2477,1
uniqueid_5847,0
uniqueid_61,0
uniqueid_4259,0
uniqueid_3255,0
uniqueid_4630,1
uniqueid_2126,1
uniqueid_355,0
uniqueid_2324,0
uniqueid_301,0
uniqueid_3394,1
uniqueid_252,0
uniqueid_1153,0
uniqueid_3676,0
uniqueid_3415,1
uniqueid_3389,0
uniqueid_810,0
uniqueid_4726,0
uniqueid_4690,0
uniqueid_189,0
uniqueid_2482,1
uniqueid_1015,1
uniqueid_4677,0
uniqueid_4883,0
uniqueid_64,0
uniqueid_4230,0
uniqueid_8550,0
uniqueid_216,0
uniqueid_8179,0
uniqueid_2020,0
uniqueid_8270,0
uniqueid_1078,0
uniqueid_1359,0
uniqueid_2179,0
uniqueid_7783,0
uniqueid_681,0
uniqueid_2350,0
uniqueid_2774,0
uniqueid_6012,1
uniqueid_7621,0
uniqueid_1677,0
uniqueid_2069,0
uniqueid_3566,0
uniqueid_4245,1
uniqueid_8199,0
uniqueid_6377,0
uniqueid_1586,0
uniqueid_5353,0
uniqueid_3659,0
uniqueid_2377,0
uniqueid_4097,0
uniqueid_212,0
uniqueid_2650,0
uniqueid_2063,0
uniqueid_2112,0
uniqueid_3552,0
uniqueid_390,0
uniqueid_5767,0
uniqueid_5378,0
uniqueid_6557,0
uniqueid_44,0
uniqueid_2470,0
uniqueid_2360,0
uniqueid_1750,0
uniqueid_8306,0
uniqueid_5552,0
uniqueid_962,1
uniqueid_308,0
uniqueid_4514,0
uniqueid_4491,1
uniqueid_6410,0
uniqueid_5280,0
uniqueid_782,0
uniqueid_494,0
uniqueid_3602,0
uniqueid_3701,1
uniqueid_5032,0
uniqueid_1508,0
